Taxon,Family,Subfamily,Clade,Constraint,Scientific Name,Data,Genes,Length
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya murthii,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya mysorensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya nepalensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya nicobariensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya nilagirica,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya orissaensis,1,8,5092
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya parambikulamana,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya pierrei,1,8,5496
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya raja,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya rufescens,1,8,5607
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya sahyadris,1,1,1324
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya sakishimensis,1,8,5639
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya sauriceps,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya sengupti,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya syhadrensis,1,9,5408
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya teraiensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya triora,1,8,5563
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya verruculosa,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Fejervarya,Fejervarya vittigera,1,2,2285
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus crassus,1,6,2970
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus litoralis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus occipitalis,1,7,4092
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus rugulosus,1,10,6349
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Hoplobatrachus,Hoplobatrachus tigerinus,1,13,9221
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes acanthi,1,3,3157
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes arathooni,1,3,3128
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes asperatus,1,2,1643
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes bannaensis,1,6,5440
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes blythii,1,5,3460
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes dabanus,1,4,2903
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes dammermani,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes diuatus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes doriae,1,3,1744
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes ferneri,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes finchi,1,4,1831
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes fragilis,1,8,5723
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes fujianensis,1,8,5719
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes grunniens,1,7,4143
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes gyldenstolpei,1,4,2008
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes hascheanus,1,4,2015
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes heinrichi,1,3,3160
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes ibanorum,1,2,1071
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes ingeri,1,2,1065
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes isanensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes jarujini,1,3,2556
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes kadarsani,1,2,2264
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes kenepaiensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes khammonensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes khasianus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes kohchangae,1,3,1744
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes kuhlii,1,9,5283
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes laticeps,1,9,5933
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes leporinus,1,3,3117
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes leytensis,1,3,3124
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes limborgi,1,6,3641
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes macrocephalus,1,3,2538
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes macrodon,1,2,1120
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes macrognathus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes magnus,1,8,6608
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes malesianus,1,2,1747
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes mawlyndipi,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes megastomias,1,3,2155
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes micrixalus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes microdiscus,1,2,2262
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes microtympanum,1,3,3157
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes modestus,1,5,3978
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes namiyei,1,3,2558
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes nitidus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes palavanensis,1,3,1933
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes paramacrodon,1,2,1648
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes parvus,1,3,3088
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes plicatellus,1,1,1312
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes poilani,1,6,3848
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes rhacoda,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes shompenorum,1,5,2966
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes sisikdagu,1,2,1631
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes taylori,1,3,2554
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes timorensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes tweediei,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes visayanus,1,3,3157
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Limnonectes,Limnonectes woodworthi,1,3,3160
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nannophrys,Nannophrys ceylonensis,1,10,6697
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nannophrys,Nannophrys guentheri,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nannophrys,Nannophrys marmorata,1,2,866
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nannophrys,Nannophrys naeyakai,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana aenea,1,5,3738
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana annandalii,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana arnoldi,1,4,1726
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana blanfordii,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana chayuensis,1,5,2911
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana conaensis,1,5,2978
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana ercepeae,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana feae,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana gammii,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana kangxianensis,1,2,1280
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana liebigii,1,5,3029
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana maculosa,1,5,3047
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana medogensis,1,5,3046
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana minica,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana mokokchungensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana parkeri,1,5,3847
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana pleskei,1,8,6566
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana polunini,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana quadranus,1,7,4228
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana rarica,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana rostandi,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana taihangnica,1,6,3932
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana unculuanus,1,7,3796
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana ventripunctata,1,5,3029
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana vicina,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Nanorana,Nanorana yunnanensis,1,7,3513
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Ombrana,Ombrana sikimensis,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa acanthophora,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa boulengeri,1,8,5635
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa courtoisi,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa delacouri,1,4,1769
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa exilispinosa,1,7,4286
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa fasciculispina,1,3,1997
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa jiulongensis,1,6,4286
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa shini,1,6,4280
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa spinosa,1,7,5017
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa verrucospinosa,1,5,3047
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Quasipaa,Quasipaa yei,1,5,2979
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca breviceps,1,6,2694
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca dobsonii,1,9,6900
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca leucorhynchus,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca maskeyi,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca rolandae,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca strachani,0,0,0
Anura,Dicroglossidae,Dicroglossinae,Dicroglossinae,Sphaerotheca,Sphaerotheca swani,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana alpina,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana borealis,1,3,1260
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana charlesdarwini,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana liui,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana mariae,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana medogensis,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana rajae,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana reticulata,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana tasanae,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana tenasserimensis,1,5,2386
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Ingerana,Ingerana xizangensis,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga baluensis,1,6,3373
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga celebensis,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga diminutiva,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga floresiana,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga laevis,1,8,5483
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga lima,1,11,7283
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga magnapustulosa,1,1,426
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga martensii,1,9,5721
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga semipalmata,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga sumatrana,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga tompotika,0,0,0
Anura,Dicroglossidae,Occidozyginae,Occidozyginae,Occidozyga,Occidozyga vittata,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus anthrax,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus citrinobapheus,1,1,516
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus diastema,1,10,7373
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus gularis,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus hylaeformis,1,3,1768
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus igneus,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus quidditus,1,1,513
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus tigrillo,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus tinker,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus ventrimaculatus,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Diasporus,Diasporus vocator,1,3,1712
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus abbotti,1,4,3409
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus acmonis,1,2,1161
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus adelus,1,2,955
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus albipes,1,4,3369
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus albolabris,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus alcoae,1,4,3406
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus alticola,1,2,1163
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus amadeus,1,2,1163
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus amplinympha,1,2,1132
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus andicola,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus andrewsi,1,2,1738
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus angustidigitorum,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus antillensis,1,3,1431
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus aporostegus,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus apostates,1,2,1158
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus armstrongi,1,2,1155
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus atkinsi,1,6,4391
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus audanti,1,2,2302
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus auriculatoides,1,2,1148
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus auriculatus,1,4,3422
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus bakeri,1,2,1202
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus barlagnei,1,2,1157
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus bartonsmithi,1,4,2285
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus blairhedgesi,1,2,1787
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus bothroboans,1,2,2303
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus bresslerae,1,2,1166
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus brevirostris,1,2,1158
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus brittoni,1,2,1145
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus caribe,1,6,4628
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus casparii,1,5,2978
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cavernicola,1,2,1153
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus chlorophenax,1,2,1999
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cochranae,1,3,1414
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cooki,1,8,5333
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus coqui,1,9,7873
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus corona,1,2,1162
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus counouspeus,1,3,2796
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cubanus,1,5,3466
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cundalli,1,2,1147
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cuneatus,1,2,1159
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus cystignathoides,1,1,559
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus darlingtoni,1,2,1165
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus dennisi,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus dilatus,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus dimidiatus,1,2,1150
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus diplasius,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus dolomedes,1,2,1164
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus eileenae,1,4,2255
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus emiliae,1,2,1767
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus eneidae,1,2,1140
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus erythroproctus,0,0,0
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus etheridgei,1,5,3116
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus eunaster,1,2,1160
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus feichtingeri,1,5,4185
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus flavescens,1,2,1144
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus fowleri,1,2,1144
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus furcyensis,1,2,1161
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus fuscus,1,2,1163
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus glamyrus,1,4,2286
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus glandulifer,1,2,1162
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus glanduliferoides,1,2,1960
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus glaphycompus,1,2,2312
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus glaucoreius,1,2,1167
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus goini,1,5,3054
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus gossei,1,6,4623
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus grabhami,1,2,1157
Anura,Eleutherodactylidae,Eleutherodactylinae,Eleutherodactylinae,Eleutherodactylus,Eleutherodactylus grahami,1,2,1163
